episode,total_reward,steps,success
5223,16.499999999999993,106,1
5224,-8.100000000000003,73,0
5225,-7.700000000000005,89,0
5226,14.899999999999995,113,1
5227,-8.700000000000001,8,0
5228,16.099999999999994,110,1
5229,16.499999999999993,106,1
5230,14.699999999999998,115,1
5231,-9.100000000000003,94,0
5232,16.299999999999994,108,1
5233,16.499999999999993,106,1
5234,-9.8,19,0
5235,-8.5,6,0
5236,12.899999999999999,115,1
5237,15.099999999999996,111,1
5238,-10.1,22,0
5239,15.299999999999994,118,1
5240,-8.3,4,0
5241,-8.700000000000003,90,0
5242,-8.3,4,0
5243,15.699999999999996,105,1
5244,14.899999999999993,113,1
5245,15.299999999999995,109,1
5246,15.499999999999993,116,1
5247,15.499999999999993,107,1
5248,15.499999999999995,107,1
5249,-9.9,20,0
5250,15.699999999999996,105,1
5251,16.299999999999994,108,1
5252,14.299999999999997,110,1
5253,16.499999999999993,106,1
5254,15.699999999999992,114,1
5255,16.099999999999994,110,1
5256,15.099999999999994,120,1
5257,16.499999999999993,106,1
5258,13.099999999999996,113,1
5259,16.099999999999994,110,1
5260,15.899999999999993,112,1
5261,15.099999999999994,111,1
5262,16.299999999999994,108,1
5263,15.699999999999994,105,1
5264,16.499999999999993,106,1
5265,15.699999999999992,114,1
5266,-10.3,24,0
5267,16.299999999999994,108,1
5268,16.499999999999993,106,1
5269,14.699999999999996,106,1
5270,15.299999999999994,109,1
5271,16.499999999999993,106,1
5272,-10.200000000000001,54,0
5273,16.099999999999994,110,1
5274,-10.3,24,0
5275,-7.800000000000007,99,0
5276,14.099999999999996,112,1
5277,-8.600000000000001,47,0
5278,15.699999999999994,114,1
5279,15.899999999999993,112,1
5280,15.699999999999994,114,1
5281,16.099999999999994,110,1
5282,14.899999999999993,113,1
5283,15.899999999999993,112,1
5284,-8.100000000000003,73,0
5285,-9.600000000000001,48,0
5286,16.099999999999994,110,1
5287,-9.8,19,0
5288,-7.7000000000000055,98,0
5289,15.099999999999994,111,1
5290,15.499999999999993,116,1
5291,15.899999999999993,112,1
5292,16.299999999999994,108,1
5293,16.499999999999993,106,1
5294,16.09999999999999,110,1
5295,16.699999999999996,104,1
5296,15.299999999999994,109,1
5297,15.099999999999994,111,1
5298,14.699999999999994,115,1
5299,16.299999999999994,108,1
5300,16.499999999999993,106,1
5301,15.899999999999993,112,1
5302,-9.000000000000005,102,0
5303,15.899999999999993,112,1
5304,14.299999999999994,119,1
5305,15.299999999999995,109,1
5306,-8.200000000000005,94,0
5307,16.699999999999996,104,1
5308,-9.9,20,0
5309,-10.0,21,0
5310,-8.800000000000002,49,0
5311,15.299999999999994,109,1
5312,-9.9,20,0
5313,14.299999999999997,110,1
5314,14.699999999999996,115,1
5315,16.299999999999994,108,1
5316,13.899999999999999,114,1
5317,-10.8,40,0
5318,15.299999999999995,109,1
5319,15.499999999999995,107,1
5320,-9.300000000000002,96,0
5321,16.699999999999996,104,1
5322,-9.0,11,0
5323,-9.600000000000001,28,0
5324,-7.900000000000004,91,0
5325,14.299999999999997,119,1
5326,14.699999999999998,115,1
5327,-10.200000000000001,23,0
5328,15.899999999999993,112,1
5329,16.699999999999996,104,1
5330,-9.000000000000002,51,0
5331,-8.3,24,0
5332,-8.3,24,0
5333,-9.8,19,0
5334,-8.700000000000001,28,0
5335,16.099999999999994,110,1
5336,16.099999999999994,110,1
5337,-7.100000000000003,72,0
5338,-8.600000000000001,47,0
5339,14.299999999999994,110,1
5340,-10.5,26,0
5341,16.499999999999993,106,1
5342,15.299999999999994,109,1
5343,12.899999999999999,115,1
5344,-9.8,19,0
5345,15.499999999999995,107,1
5346,16.499999999999993,106,1
5347,-10.5,26,0
5348,15.899999999999993,112,1
5349,16.299999999999994,108,1
5350,-7.600000000000001,37,0
5351,-9.9,20,0
5352,-8.4,25,0
5353,15.699999999999994,114,1
5354,15.299999999999994,109,1
5355,14.699999999999996,106,1
5356,-9.0,11,0
5357,-10.200000000000001,23,0
5358,14.899999999999995,113,1
5359,-7.300000000000006,94,0
5360,-8.600000000000001,47,0
5361,15.699999999999994,114,1
5362,14.099999999999998,121,1
5363,15.899999999999993,112,1
5364,15.899999999999993,112,1
5365,14.899999999999995,113,1
5366,-9.8,19,0
5367,-9.000000000000002,51,0
5368,16.299999999999994,108,1
5369,-8.5,6,0
5370,-8.200000000000006,94,0
5371,12.899999999999995,115,1
5372,15.099999999999994,111,1
5373,16.699999999999996,104,1
5374,16.299999999999994,108,1
5375,-9.300000000000004,96,0
5376,14.899999999999997,113,1
5377,16.299999999999994,108,1
5378,15.499999999999995,107,1
5379,14.699999999999992,115,1
5380,-9.700000000000003,100,0
5381,15.899999999999993,112,1
5382,16.099999999999994,110,1
5383,15.699999999999996,105,1
5384,-8.3,24,0
5385,-9.200000000000003,53,0
5386,14.899999999999995,113,1
5387,16.099999999999994,110,1
5388,12.899999999999997,115,1
5389,16.299999999999994,108,1
5390,16.299999999999994,108,1
5391,16.099999999999994,110,1
5392,-6.700000000000005,68,0
5393,15.499999999999991,116,1
5394,15.899999999999995,112,1
5395,16.099999999999994,110,1
5396,-8.100000000000005,73,0
5397,16.499999999999993,106,1
5398,16.299999999999994,108,1
5399,-8.3,24,0
5400,16.299999999999994,108,1
5401,16.499999999999993,106,1
5402,15.899999999999993,112,1
5403,16.099999999999994,110,1
5404,16.299999999999994,108,1
5405,16.699999999999996,104,1
5406,15.299999999999994,109,1
5407,-8.5,6,0
5408,-9.000000000000002,51,0
5409,16.499999999999993,106,1
5410,16.699999999999996,104,1
5411,-7.000000000000003,51,0
5412,15.499999999999995,107,1
5413,16.099999999999994,110,1
5414,-7.600000000000001,37,0
5415,15.099999999999994,111,1
5416,15.499999999999995,107,1
5417,-9.200000000000001,13,0
5418,-8.8,29,0
5419,16.499999999999993,106,1
5420,14.099999999999998,112,1
5421,-9.100000000000003,94,0
5422,16.099999999999994,110,1
5423,14.699999999999994,115,1
5424,16.499999999999993,106,1
5425,13.499999999999996,118,1
5426,15.299999999999994,109,1
5427,14.299999999999995,119,1
5428,15.699999999999996,105,1
5429,16.499999999999993,106,1
5430,16.499999999999993,106,1
5431,14.899999999999995,113,1
5432,16.299999999999994,108,1
5433,15.699999999999996,105,1
5434,16.699999999999996,104,1
5435,15.499999999999995,107,1
5436,-7.300000000000005,94,0
5437,16.099999999999994,110,1
5438,-9.200000000000001,64,0
5439,-9.700000000000003,100,0
5440,16.299999999999994,108,1
5441,15.299999999999994,118,1
5442,15.899999999999993,112,1
5443,-10.1,22,0
5444,14.099999999999996,112,1
5445,-8.600000000000001,27,0
5446,16.699999999999996,104,1
5447,14.699999999999996,115,1
5448,-7.400000000000004,95,0
5449,14.899999999999995,113,1
5450,-8.5,26,0
5451,16.099999999999994,110,1
5452,15.499999999999995,116,1
5453,-7.800000000000001,39,0
5454,-6.5000000000000036,66,0
5455,15.699999999999996,105,1
5456,-8.3,24,0
5457,15.899999999999993,112,1
5458,13.899999999999997,114,1
5459,-8.3,4,0
5460,15.499999999999995,107,1
5461,16.099999999999994,110,1
5462,15.299999999999994,109,1
5463,15.499999999999995,107,1
5464,15.699999999999992,114,1
5465,15.099999999999996,111,1
5466,16.299999999999994,108,1
5467,15.299999999999994,109,1
5468,-9.8,19,0
5469,15.699999999999994,114,1
5470,-10.200000000000001,54,0
5471,16.299999999999994,108,1
5472,15.899999999999993,112,1
5473,16.299999999999994,108,1
5474,15.299999999999994,109,1
5475,16.299999999999994,108,1
5476,14.499999999999995,117,1
5477,16.499999999999993,106,1
5478,14.899999999999995,113,1
5479,-9.200000000000001,13,0
5480,15.099999999999994,111,1
5481,16.699999999999996,104,1
5482,15.899999999999993,112,1
5483,16.299999999999994,108,1
5484,-8.3,4,0
5485,16.699999999999996,104,1
5486,14.099999999999998,112,1
5487,15.299999999999994,109,1
5488,-7.300000000000004,74,0
5489,-7.800000000000006,99,0
5490,-12.0,23,0
5491,15.099999999999996,111,1
5492,-7.300000000000005,94,0
5493,16.299999999999994,108,1
5494,14.299999999999995,110,1
5495,16.299999999999994,108,1
5496,-9.0,11,0
5497,-10.8,51,0
5498,15.099999999999994,120,1
5499,-8.5,26,0
5500,16.099999999999994,110,1
5501,16.499999999999993,106,1
5502,16.299999999999994,108,1
5503,15.299999999999995,109,1
5504,13.099999999999998,113,1
5505,16.299999999999994,108,1
5506,16.299999999999994,108,1
5507,-9.600000000000001,37,0
5508,-10.2,14,0
5509,16.299999999999994,108,1
5510,-9.200000000000003,104,0
5511,16.099999999999994,110,1
5512,14.699999999999996,115,1
5513,15.299999999999995,109,1
5514,15.099999999999994,111,1
5515,16.499999999999993,106,1
5516,13.299999999999995,120,1
5517,14.099999999999994,112,1
5518,15.099999999999994,111,1
5519,15.299999999999995,109,1
5520,-8.800000000000002,49,0
5521,15.499999999999995,116,1
5522,16.299999999999994,108,1
5523,16.299999999999994,108,1
5524,-8.3,4,0
5525,15.099999999999994,111,1
5526,16.499999999999993,106,1
5527,15.699999999999996,105,1
5528,15.899999999999993,112,1
5529,15.899999999999993,112,1
5530,15.299999999999995,109,1
5531,14.499999999999995,117,1
5532,15.099999999999993,111,1
5533,14.899999999999995,113,1
5534,16.499999999999993,106,1
5535,-6.700000000000004,68,0
5536,15.699999999999994,105,1
5537,16.099999999999994,110,1
5538,13.099999999999996,122,1
5539,15.099999999999996,111,1
5540,15.299999999999994,109,1
5541,14.299999999999994,110,1
5542,-8.600000000000001,27,0
5543,15.499999999999995,116,1
5544,15.699999999999994,105,1
5545,14.299999999999994,110,1
5546,16.499999999999993,106,1
5547,-10.0,21,0
5548,15.699999999999996,105,1
5549,15.699999999999994,114,1
5550,15.099999999999994,111,1
5551,16.299999999999994,108,1
5552,15.699999999999992,114,1
5553,16.299999999999994,108,1
5554,15.099999999999994,111,1
5555,14.099999999999996,112,1
5556,14.899999999999995,113,1
5557,13.899999999999995,114,1
5558,14.899999999999995,113,1
5559,13.899999999999995,114,1
5560,16.29999999999999,108,1
5561,15.299999999999994,109,1
5562,14.499999999999995,108,1
5563,14.899999999999993,122,1
5564,15.899999999999993,112,1
5565,-9.200000000000001,53,0
5566,-10.0,21,0
5567,-8.5,6,0
5568,15.499999999999995,107,1
5569,14.499999999999993,108,1
5570,-8.5,6,0
5571,14.299999999999997,110,1
5572,15.699999999999996,105,1
5573,14.499999999999995,117,1
5574,16.299999999999994,108,1
5575,-8.3,4,0
5576,-7.200000000000002,53,0
5577,16.299999999999994,108,1
5578,-7.800000000000001,39,0
5579,16.299999999999994,108,1
5580,-10.0,21,0
5581,14.099999999999998,112,1
5582,16.699999999999996,104,1
5583,16.499999999999993,106,1
5584,-7.5000000000000036,96,0
5585,-10.1,22,0
5586,16.499999999999993,106,1
5587,16.699999999999996,104,1
5588,-11.0,22,0
5589,16.299999999999994,108,1
5590,16.299999999999994,108,1
5591,15.899999999999993,112,1
5592,-9.0,42,0
5593,15.299999999999995,109,1
5594,15.899999999999993,112,1
5595,-7.700000000000004,69,0
5596,16.499999999999993,106,1
5597,15.299999999999995,109,1
5598,14.899999999999995,113,1
5599,15.299999999999995,109,1
5600,14.899999999999995,113,1
5601,-9.0,11,0
5602,-7.600000000000005,97,0
5603,-8.5,6,0
5604,13.899999999999999,114,1
5605,16.099999999999994,110,1
5606,15.099999999999996,111,1
5607,16.299999999999994,108,1
5608,-9.4,35,0
5609,15.299999999999995,109,1
5610,16.09999999999999,110,1
5611,16.499999999999993,106,1
5612,-8.5,6,0
5613,-9.0,11,0
5614,-8.600000000000001,27,0
5615,-11.1,23,0
5616,15.899999999999993,112,1
5617,16.499999999999993,106,1
5618,15.099999999999996,111,1
5619,-8.3,4,0
5620,15.699999999999994,105,1
5621,14.899999999999995,113,1
5622,16.499999999999993,106,1
5623,-8.600000000000005,98,0
5624,15.299999999999995,109,1
5625,14.499999999999998,108,1
5626,-7.800000000000001,39,0
5627,-9.8,19,0
5628,-8.8,40,0
5629,14.299999999999994,110,1
5630,16.499999999999993,106,1
5631,16.499999999999993,106,1
5632,-8.700000000000001,8,0
5633,16.099999999999994,110,1
5634,12.099999999999994,114,1
5635,16.099999999999994,110,1
5636,-8.700000000000001,8,0
5637,16.699999999999996,104,1
5638,15.899999999999993,112,1
5639,15.099999999999994,111,1
5640,-6.5000000000000036,66,0
5641,16.299999999999994,108,1
5642,-8.4,25,0
5643,15.299999999999994,109,1
5644,15.099999999999996,111,1
5645,15.499999999999993,107,1
5646,-6.500000000000004,86,0
5647,-8.800000000000002,49,0
5648,15.299999999999997,109,1
5649,13.699999999999994,116,1
5650,14.699999999999998,106,1
5651,16.099999999999994,110,1
5652,15.299999999999994,109,1
5653,15.699999999999992,105,1
5654,16.299999999999994,108,1
5655,-8.500000000000005,97,0
5656,-10.200000000000001,23,0
5657,15.699999999999994,105,1
5658,-9.000000000000002,51,0
5659,-7.300000000000004,85,0
5660,15.299999999999994,109,1
5661,14.699999999999994,106,1
5662,15.499999999999995,107,1
5663,14.899999999999995,113,1
5664,16.099999999999994,110,1
5665,13.099999999999996,113,1
5666,14.699999999999996,115,1
5667,16.099999999999994,110,1
5668,-7.7000000000000055,98,0
5669,13.499999999999996,109,1
5670,15.499999999999995,107,1
5671,15.099999999999996,111,1
5672,14.899999999999995,113,1
5673,-7.600000000000001,37,0
5674,16.499999999999993,106,1
5675,-9.4,35,0
5676,13.499999999999996,109,1
5677,14.699999999999996,106,1
5678,15.099999999999996,111,1
5679,-7.700000000000006,89,0
5680,16.499999999999993,106,1
5681,-9.200000000000001,53,0
5682,16.09999999999999,110,1
5683,-8.5,6,0
5684,-7.200000000000002,53,0
5685,16.699999999999996,104,1
5686,16.299999999999994,108,1
5687,-7.900000000000004,71,0
5688,-8.500000000000005,97,0
5689,14.099999999999998,112,1
5690,-9.200000000000001,13,0
5691,-9.900000000000004,102,0
5692,16.299999999999994,108,1
5693,16.299999999999994,108,1
5694,-7.600000000000001,37,0
5695,16.299999999999994,108,1
5696,16.499999999999993,106,1
5697,-9.600000000000001,28,0
5698,15.499999999999995,107,1
5699,16.699999999999996,104,1
5700,15.299999999999994,109,1
5701,16.099999999999994,110,1
5702,-7.600000000000001,37,0
5703,15.299999999999995,109,1
5704,14.099999999999996,112,1
5705,16.299999999999994,108,1
5706,-8.700000000000001,28,0
5707,16.299999999999994,108,1
5708,12.899999999999999,115,1
5709,15.499999999999995,107,1
5710,14.899999999999995,113,1
5711,15.099999999999996,111,1
5712,15.899999999999993,112,1
5713,15.099999999999996,111,1
5714,15.499999999999993,116,1
5715,16.09999999999999,110,1
5716,-10.0,21,0
5717,14.899999999999995,113,1
5718,-8.4,25,0
5719,-7.700000000000006,98,0
5720,-8.9,30,0
5721,14.899999999999995,113,1
5722,15.299999999999995,109,1
5723,16.099999999999994,110,1
5724,15.699999999999992,105,1
5725,15.699999999999994,114,1
5726,-9.3,25,0
5727,15.299999999999995,109,1
5728,16.099999999999994,110,1
5729,13.899999999999997,114,1
5730,15.099999999999994,111,1
5731,16.499999999999993,106,1
5732,-8.5,26,0
5733,16.299999999999994,108,1
5734,-9.9,20,0
5735,16.299999999999994,108,1
5736,13.499999999999998,109,1
5737,15.299999999999994,109,1
5738,12.899999999999997,115,1
5739,15.499999999999995,107,1
5740,16.099999999999994,110,1
5741,16.099999999999994,110,1
5742,16.099999999999994,110,1
5743,16.699999999999996,104,1
5744,15.299999999999995,109,1
5745,14.299999999999997,110,1
5746,-8.600000000000001,47,0
5747,16.099999999999994,110,1
5748,15.499999999999993,116,1
5749,16.099999999999994,110,1
5750,-9.0,11,0
5751,-10.3,24,0
5752,14.899999999999995,113,1
5753,13.499999999999996,118,1
5754,-11.1,23,0
5755,15.499999999999995,107,1
5756,16.099999999999994,110,1
5757,-9.600000000000001,48,0
5758,16.499999999999993,106,1
5759,-6.500000000000004,86,0
5760,15.299999999999995,109,1
5761,16.299999999999994,108,1
5762,14.699999999999998,115,1
5763,15.499999999999993,116,1
5764,-8.8,29,0
5765,15.099999999999996,111,1
5766,16.499999999999993,106,1
5767,15.499999999999995,107,1
5768,16.499999999999993,106,1
5769,15.099999999999993,120,1
5770,-7.700000000000004,89,0
5771,15.699999999999994,114,1
5772,12.699999999999996,117,1
5773,16.499999999999993,106,1
5774,16.099999999999994,110,1
5775,16.099999999999994,110,1
5776,16.299999999999994,108,1
5777,16.099999999999994,110,1
5778,-9.9,20,0
5779,15.099999999999993,111,1
5780,15.299999999999994,109,1
5781,15.099999999999994,111,1
5782,-7.300000000000004,94,0
5783,16.099999999999994,110,1
5784,14.899999999999995,113,1
5785,15.499999999999995,107,1
5786,16.499999999999993,106,1
5787,14.699999999999996,106,1
5788,16.099999999999994,110,1
5789,15.499999999999995,107,1
5790,16.09999999999999,110,1
5791,-8.200000000000005,94,0
5792,15.299999999999995,109,1
5793,15.699999999999992,114,1
5794,16.699999999999996,104,1
5795,16.099999999999994,110,1
5796,-7.7000000000000055,98,0
5797,-7.200000000000002,53,0
5798,-9.0,11,0
5799,15.299999999999994,118,1
5800,-9.000000000000002,51,0
5801,16.099999999999994,110,1
5802,15.499999999999995,107,1
5803,16.299999999999994,108,1
5804,16.299999999999994,108,1
5805,-8.4,25,0
5806,15.499999999999993,107,1
5807,14.299999999999995,110,1
5808,15.699999999999996,105,1
5809,16.299999999999994,108,1
5810,14.499999999999996,117,1
5811,-9.8,19,0
5812,13.899999999999995,114,1
5813,16.499999999999993,106,1
5814,-10.200000000000001,23,0
5815,14.699999999999996,106,1
5816,15.899999999999993,112,1
5817,-7.500000000000002,67,0
5818,-10.0,12,0
5819,16.299999999999994,108,1
5820,13.699999999999994,116,1
5821,15.499999999999993,107,1
5822,14.299999999999995,110,1
5823,-6.700000000000005,68,0
5824,14.899999999999995,113,1
5825,15.099999999999996,111,1
5826,16.699999999999996,104,1
5827,16.499999999999993,106,1
5828,15.699999999999992,114,1
5829,16.09999999999999,110,1
5830,16.499999999999993,106,1
5831,-10.9,21,0
5832,14.699999999999994,115,1
5833,16.299999999999994,108,1
